lat,lon,ele
-33.558842627,-70.680442229,575.439
-33.557182129,-70.671603145,577.373
-33.554468347,-70.659492277,583.843
-33.552162625,-70.646479869,594.144
-33.549778098,-70.636233472,601.56
-33.548081504,-70.62786573,607.064
-33.544889794,-70.618516003,608.207
-33.542355718,-70.61333957,609.508
-33.538696075,-70.607649456,611.165
-33.535022128,-70.602417948,608.024
-33.529873702,-70.595273978,606.552
-33.525483517,-70.588612753,607.006
-33.521510549,-70.58058532,603.391
-33.517888454,-70.572616595,612.398
-33.510911312,-70.561719139,642.477
-33.504810934,-70.546338563,706.763
-33.504091967,-70.544489759,720.467
-33.50338481,-70.542190074,732.185
-33.499630584,-70.524822405,858.762
-33.499297214,-70.522998624,870.88
-33.497524103,-70.517940616,901.777
-33.49998789,-70.525744929,854.549
-33.502445124,-70.534009271,786.988
-33.505271898,-70.543193328,722.536
-33.509887128,-70.557088834,656.48
-33.514479853,-70.571518688,615.811
-33.518818527,-70.580919978,599.138
-33.521769493,-70.584749345,601.098
-33.52886446,-70.590618103,607.606
-33.532466553,-70.598157618,607.468
-33.535720531,-70.604751707,610.106
-33.539025636,-70.609505864,609.888
-33.544128593,-70.618481331,607.936
-33.54841367,-70.629722899,605.998
-33.549791104,-70.635773097,602.248
-33.552570151,-70.645575358,594.929
-33.553874818,-70.65347074,587.53
-33.555153098,-70.662289194,583.31
-33.556445172,-70.670649267,578.865
-33.557381713,-70.678073541,572.213
-33.557711206,-70.679933852,569.238
-33.559855124,-70.685569291,567.554
-33.562798082,-70.689851188,555.258
-33.569120043,-70.69611743,559.668
-33.574128289,-70.709278959,545.138
-33.572175759,-70.711054856,544.0
-33.56954267,-70.709561672,548.968
-33.56735534,-70.705774124,550.468
-33.565208773,-70.700602812,555.284
-33.561178332,-70.693958871,555.494
-33.557920105,-70.686883047,561.0
-33.553986521,-70.676547821,570.377
-33.552299745,-70.668629465,576.261
-33.55170589,-70.662604737,580.0
-33.551441941,-70.658440938,583.613
-33.54942633,-70.648667532,591.745
-33.545883246,-70.638829291,596.356
-33.541562236,-70.629417794,599.528
-33.537951192,-70.621423593,601.047
-33.531805466,-70.608252599,604.5
-33.527869589,-70.598406246,604.0
-33.524295256,-70.58994095,603.886
-33.522506972,-70.585706438,602.986
-33.51816852,-70.576308289,612.0
-33.514896959,-70.570166744,619.029
-33.51160459,-70.564497841,634.169
-33.505737254,-70.554606491,669.179
-33.503220804,-70.548537172,694.0
-33.50067523,-70.543406598,731.569
-33.498558019,-70.536512487,766.368
-33.497145466,-70.532325598,792.359
-33.494758788,-70.521397335,859.364
-33.491932946,-70.51277448,991.0
-33.490855237,-70.510123161,1030.256
-33.491225387,-70.510570522,1024.591
-33.494352838,-70.522277964,850.868
-33.495658599,-70.530484049,804.257
-33.498499039,-70.538768839,747.783
-33.502033805,-70.549855457,688.167
-33.505230928,-70.559156305,651.869
-33.507048371,-70.562902,639.48
-33.51072762,-70.568583035,622.038
-33.513977973,-70.576077982,606.081
-33.517615483,-70.58270913,599.457
-33.52201451,-70.589373557,603.49
-33.527078569,-70.599291194,602.734
-33.529971139,-70.605406842,604.48
-33.532483746,-70.611505203,600.917
-33.534924651,-70.620365422,601.413
-33.537399011,-70.627850329,595.0
-33.539481834,-70.635320946,593.155
-33.541946338,-70.642808763,590.111
-33.54265789,-70.644684899,588.492
-33.54554302,-70.65080688,584.996
-33.547295054,-70.656418729,584.972
-33.549970038,-70.669916728,574.433
-33.551063185,-70.671809165,572.261
-33.552841428,-70.676500319,568.127
-33.55608426,-70.684032688,568.42
-33.558211838,-70.69060067,559.288
-33.560707382,-70.697648439,552.093
-33.565079076,-70.705221109,547.489
-33.569960686,-70.708189466,546.858
-33.566288837,-70.702957768,550.775
-33.561800439,-70.699541696,551.468
-33.554460835,-70.688138512,559.9
-33.550133918,-70.677776018,566.482
-33.541287938,-70.665858375,570.306
-33.534353199,-70.654019899,575.0
-33.529038291,-70.639016923,581.828
-33.524856311,-70.624526291,586.34
-33.518754178,-70.609953292,588.087
-33.510451417,-70.591599993,588.875
-33.501736142,-70.560811129,646.91
-33.489494918,-70.531964544,765.169
-33.478887184,-70.514735235,931.959
-33.489215383,-70.541928566,707.29
-33.507290991,-70.581755646,599.248
-33.528181699,-70.628826301,585.877
-33.528511413,-70.630686574,586.302
-33.523444309,-70.62031085,586.481
-33.512568547,-70.598146743,586.907
-33.505388347,-70.581202848,596.339
-33.496509113,-70.555525219,656.724
-33.490198915,-70.534245904,755.065
-33.488028901,-70.529621528,773.843
-33.478384605,-70.51873879,875.523
-33.485119171,-70.537598077,716.808
-33.495220459,-70.560489019,643.811
-33.505689711,-70.583987844,592.345
-33.517607966,-70.609899473,587.081
-33.519008262,-70.614575502,585.605
-33.527440901,-70.641255628,578.48
-33.526728447,-70.639377916,579.814
-33.522888902,-70.626284813,585.0
-33.519747722,-70.615531517,583.254
-33.515439256,-70.605190606,586.601
-33.50753751,-70.586384371,592.0
-33.500253132,-70.572675783,614.521
-33.486786044,-70.546364479,679.568
-33.485701258,-70.544026747,686.272
-33.483916193,-70.539367333,702.929
-33.483585794,-70.537522289,711.92
-33.475761926,-70.516827592,900.45
-33.478398029,-70.518291158,882.293
-33.489659485,-70.526089627,801.893
-33.495907306,-70.535469435,768.703
-33.501043913,-70.558034871,656.0
-33.508111958,-70.579948159,599.187
-33.513527858,-70.591283529,592.379
-33.519025727,-70.599838836,594.294
-33.522266089,-70.60735453,594.0
-33.52653197,-70.61952658,593.0
-33.537359922,-70.655995157,577.211
-33.542242394,-70.672829742,563.886
-33.537926103,-70.662945724,569.252
-33.531597497,-70.643282633,581.751
-33.530212778,-70.638145039,583.0
-33.51866504,-70.613175968,589.061
-33.521846349,-70.622546634,586.059
-33.531228169,-70.642804976,581.323
-33.531940364,-70.644682342,580.287
-33.535843417,-70.655468735,576.0
-33.534788726,-70.652191618,578.026
-33.533167422,-70.641966037,585.774
-33.530319002,-70.621079225,592.395
-33.526277454,-70.600633983,600.712
-33.5280758,-70.604858175,601.146
-33.530527769,-70.613256565,599.425
-33.5331941,-70.627664101,591.499
-33.535053251,-70.642970959,583.808
-33.538098169,-70.65695003,577.96
-33.542408339,-70.666829132,570.608
-33.550462157,-70.680106199,564.618
-33.550123448,-70.678238984,566.66
-33.546203182,-70.667912012,572.0
-33.541261856,-70.653392042,579.457
-33.541275015,-70.652931072,580.674
-33.5339588,-70.627697957,592.0
-33.537175721,-70.635681109,593.004
-33.539614327,-70.644091662,587.612
-33.543132908,-70.65485664,581.144
-33.546637587,-70.666083459,573.105
-33.549075495,-70.674496813,567.315
-33.550842786,-70.68012112,564.579
-33.55372166,-70.687183025,558.709
-33.557336053,-70.695200757,553.294
-33.560945594,-70.702744171,547.596
-33.565604286,-70.71403722,540.339
-33.566663269,-70.717321999,534.653
-33.570234515,-70.726730948,562.354
-33.567303703,-70.721981472,531.72
-33.559149402,-70.712392855,537.747
-33.554056623,-70.702931492,543.553
-33.547095703,-70.692011448,554.502
-33.542360477,-70.683492377,555.427
-33.538429359,-70.672677581,562.706
-33.532070893,-70.653460568,573.794
-33.522716004,-70.63227756,581.778
-33.516219826,-70.618141926,583.811
-33.509693401,-70.604925775,581.896
-33.501655014,-70.590714399,583.452
-33.49723629,-70.58404978,589.979
-33.493078763,-70.581548362,591.048
-33.486931531,-70.567924355,614.497
-33.480553574,-70.549250456,658.397
-33.473898911,-70.527492393,774.117
-33.464158279,-70.508714481,1009.178
-33.464959776,-70.507931831,1010.171
-33.465560316,-70.512274374,940.246
-33.469738865,-70.513370069,923.359
-33.472616176,-70.519322274,847.901
-33.482713364,-70.527916897,764.114
-33.488310277,-70.533248961,754.163
-33.494104881,-70.545366372,701.211
-33.514457539,-70.585790259,595.993
-33.526610309,-70.602489379,600.069
-33.52771858,-70.603921383,601.883
-33.556544602,-70.653585108,591.561
-33.573606925,-70.657080311,600.961
-33.593796256,-70.669446914,594.313
-33.595232589,-70.673195955,590.341
-33.598485851,-70.679318735,586.699
-33.604051369,-70.684154892,584.415
-33.616613782,-70.696642831,571.0
-33.620718262,-70.717131982,546.261
-33.617402936,-70.727144266,536.26
-33.62011577,-70.739721586,523.419
-33.607153929,-70.741067385,529.246
-33.607450637,-70.761617374,655.454
-33.595560679,-70.750047176,670.712
-33.603724443,-70.75302462,804.347
-33.601246557,-70.748366094,705.455
-33.611365328,-70.72505066,541.985
-33.608568789,-70.746705291,527.452
-33.60459578,-70.737273277,531.445
-33.584795103,-70.729394542,612.74
-33.586753226,-70.728102389,625.685
-33.574896695,-70.722717399,534.919
-33.584422125,-70.722143364,545.432
-33.584158836,-70.718919734,546.778
-33.57439315,-70.713449756,542.0
-33.575907504,-70.726429985,543.491
-33.584501167,-70.7203197,547.343
-33.596323326,-70.719389977,577.632
-33.594340426,-70.744721271,841.298
-33.578278987,-70.797671877,451.804
-33.578331524,-70.795814125,453.069
-33.580267137,-70.781477492,467.719
-33.586560863,-70.751255147,645.59
-33.601562862,-70.72444955,684.523
-33.601133852,-70.744818299,647.533
-33.579557693,-70.793068051,455.408
-33.580084108,-70.787974824,458.797
-33.591455069,-70.749014078,644.161
-33.592463874,-70.746084749,778.13
-33.595168996,-70.739158427,834.27
-33.594168089,-70.755817648,547.098
-33.575823953,-70.776208247,475.034
-33.569084933,-70.784332481,467.413
-33.570417561,-70.777873031,477.343
-33.578409766,-70.754111591,659.042
-33.587508809,-70.728127973,659.752
-33.587238444,-70.734497257,736.9
-33.584584205,-70.763039941,470.05
-33.580227935,-70.782869551,465.391
-33.588007023,-70.760762006,464.788
-33.590067344,-70.739143918,659.324
-33.585443248,-70.755052393,509.374
-33.579511948,-70.767520496,476.683
-33.579264107,-70.760955314,471.846
-33.575134718,-70.727814012,595.354
-33.573778459,-70.72269681,532.884
-33.572931457,-70.751322661,532.461
-33.569836894,-70.771347925,481.913
-33.570514754,-70.759719217,492.991
-33.570941944,-70.757869115,494.8
-33.571380244,-70.754112827,497.225
-33.5764219,-70.722777036,535.121
-33.576712214,-70.740390759,509.66
-33.569671118,-70.762954703,492.296
-33.569865513,-70.740634219,511.516
-33.570909771,-70.715635593,537.987
-33.568808625,-70.751265494,499.155
-33.562988166,-70.769707415,484.283
-33.563868107,-70.765065946,489.787
-33.56796581,-70.740095568,512.444
-33.571169146,-70.720278376,535.0
-33.569544785,-70.723922694,528.683
-33.557259806,-70.740168716,514.525
-33.542313623,-70.754046139,492.081
-33.54536619,-70.754129439,497.053
-33.549576561,-70.754274249,497.0
-33.552769401,-70.749741658,499.96
-33.554796183,-70.731699519,518.763
-33.560258213,-70.713826727,537.792
-33.562770726,-70.719950589,533.0
-33.561629678,-70.733818312,520.867
-33.557443017,-70.747132178,505.787
-33.550093683,-70.763615852,488.011
-33.553115076,-70.76559953,486.158
-33.561245211,-70.762633149,490.79
-33.564710129,-70.747403727,506.044
-33.567955544,-70.711814047,540.529
-33.577965622,-70.708507664,550.0
-33.594933833,-70.712841122,554.174
-33.608469366,-70.718454883,551.235
-33.603595926,-70.71595427,556.976
-33.600953421,-70.715389984,555.175
-33.58357676,-70.712427482,547.909
-33.584964757,-70.703238671,560.789
-33.587157289,-70.690372085,571.0
-33.589539509,-70.717283335,544.588
-33.590009312,-70.714068716,552.408
-33.594793948,-70.689302038,573.746
-33.594061321,-70.702181234,563.204
-33.592769668,-70.707664566,561.088
-33.596275095,-70.690745378,576.28
-33.595985767,-70.701336538,569.085
-33.595746024,-70.710090207,558.898
-33.599311849,-70.690869726,576.869
-33.598796615,-70.709750402,558.0
-33.598354139,-70.7125083,558.073
-33.601034094,-70.697391742,573.333
-33.60408189,-70.69705467,571.46
-33.604344614,-70.716446497,555.926
-33.604553136,-70.707674786,560.609
-33.604890358,-70.695244438,572.927
-33.605603338,-70.710944103,558.759
-33.605360217,-70.722981175,569.292
-33.608738162,-70.707380968,562.029
-33.610161024,-70.696841035,572.628
-33.612528635,-70.707533269,559.0
-33.614159976,-70.719617503,548.961
-33.614272939,-70.715471814,552.372
-33.61602531,-70.704448489,563.628
-33.618568354,-70.694420422,571.9
-33.619599847,-70.69860852,568.441
-33.621509954,-70.715778199,546.087
-33.621571635,-70.713475349,549.833
-33.621315868,-70.705588933,598.749
-33.622729036,-70.695054252,566.541
-33.623052632,-70.697371567,564.517
-33.624589481,-70.714056304,551.098
-33.625099351,-70.7242336,541.512
-33.625688601,-70.715482835,546.343
-33.626079131,-70.69795971,562.54
-33.628288696,-70.685159387,575.908
-33.628612622,-70.687474524,574.908
-33.629752515,-70.703182847,562.542
-33.629383018,-70.719320326,547.103
-33.626121788,-70.743202505,521.982
-33.624821715,-70.751040849,513.0
-33.624904615,-70.745922535,519.335
-33.626283733,-70.73720817,528.012
-33.626464049,-70.682322197,575.097
-33.618217961,-70.72533467,536.629
-33.620707264,-70.71759346,548.883
-33.622255616,-70.683987539,578.092
-33.610293906,-70.721765402,544.69
-33.614912579,-70.720112406,548.037
-33.624468379,-70.701577696,563.524
-33.610428375,-70.700997976,566.407
-33.609906008,-70.69222466,576.326
-33.609190174,-70.675615248,589.982
-33.609874589,-70.647593973,620.153
-33.612855664,-70.603256624,664.557
-33.612527023,-70.551674428,712.877
-33.613563343,-70.558068046,703.344
-33.622652538,-70.619269232,647.0
-33.623324519,-70.622505646,643.032
-33.62164627,-70.61373151,654.032
-33.618179991,-70.60167213,661.507
-33.606390221,-70.572794663,694.0
-33.604953825,-70.569983031,698.0
-33.597069132,-70.551815704,707.376
-33.600414195,-70.554256039,760.965
-33.604223403,-70.569033742,697.521
-33.608152652,-70.59525561,670.0
-33.608640749,-70.619557843,647.698
-33.611718366,-70.633904688,635.176
-33.613451093,-70.624354445,646.273
-33.609871907,-70.615946905,652.539
-33.606069203,-70.602487023,664.863
-33.593213732,-70.555269982,697.582
-33.591537276,-70.546968189,710.915
-33.593190813,-70.556181915,699.258
-33.593064497,-70.561198612,695.695
-33.59481227,-70.567215658,692.984
-33.597154696,-70.581921716,682.39
-33.597838457,-70.584700979,675.344
-33.604386534,-70.608824298,659.0
-33.617745671,-70.634629875,634.116
-33.617966224,-70.625015134,644.0
-33.61477931,-70.601971408,667.088
-33.608654288,-70.557835774,715.566
-33.608348607,-70.554632488,714.305
-33.607711201,-70.549141924,714.765
-33.607910804,-70.539162445,733.034
-33.609575589,-70.547456155,724.528
-33.612935197,-70.568079466,699.347
-33.616938891,-70.589733536,676.979
-33.624623568,-70.630810021,635.97
-33.627389965,-70.641932203,623.396
-33.625356336,-70.631758878,633.14
-33.621742555,-70.6100731,655.607
-33.617244977,-70.592944852,676.885
-33.60906753,-70.571550762,694.643
-33.600803528,-70.536982643,735.832
-33.599504682,-70.527380218,775.774
-33.601763135,-70.528385267,764.718
-33.608426353,-70.53550485,734.0
-33.613545171,-70.543923822,719.082
-33.615744878,-70.547658545,696.929
-33.620999166,-70.562981075,673.059
-33.625853407,-70.596992708,666.322
-33.629482591,-70.619570698,638.408
-33.629687064,-70.609518791,645.985
-33.628160428,-70.595270491,661.755
-33.624895555,-70.574560358,667.471
-33.61780022,-70.544054282,676.001
-33.620406887,-70.571624699,695.546
-33.62028546,-70.576188564,685.271
-33.624995892,-70.61616983,649.197
-33.623675933,-70.608330208,657.233
-33.621466802,-70.589943222,675.0
-33.618026379,-70.561015495,698.076
-33.613747739,-70.537518597,722.474
-33.613962762,-70.543019286,719.774
-33.620514308,-70.581684791,683.852
-33.62156661,-70.585383553,677.36
-33.623336694,-70.590941513,671.603
-33.627516797,-70.605760021,658.835
-33.621627419,-70.582648421,678.141
-33.612176592,-70.538831516,720.002
-33.611152696,-70.533781974,737.85
-33.613608785,-70.542089933,717.476
-33.619056265,-70.565171018,697.319
-33.622262613,-70.588153593,674.906
-33.626209536,-70.612564622,653.413
-33.627281521,-70.615813357,648.213
-33.627356736,-70.61215816,652.007
-33.623197257,-70.59732907,666.895
-33.615805478,-70.573699927,693.32
-33.610071661,-70.530118332,744.316
-33.615729772,-70.548116462,697.419
-33.617613702,-70.562365643,700.802
-33.61921797,-70.57340079,688.383
-33.62150676,-70.588119067,676.479
-33.626169484,-70.629503976,637.361
-33.630506349,-70.637485127,627.991
-33.633300109,-70.632109649,631.643
-33.632439638,-70.622449951,635.18
-33.631121031,-70.613696362,645.386
-33.627695676,-70.598905801,660.982
-33.624691702,-70.581867696,679.0
-33.617004927,-70.556406526,690.807
-33.606140809,-70.520382998,754.107
-33.607216617,-70.523155461,751.64
-33.613173623,-70.543454154,719.275
-33.618417254,-70.560576389,686.304
-33.624691702,-70.581867696,679.0
-33.632029049,-70.606878108,649.695
-33.636506471,-70.610276723,644.0
-33.635497891,-70.604744944,651.891
-33.634239687,-70.593721618,657.346
-33.632181796,-70.585855075,650.661
-33.625655785,-70.574593265,659.532
-33.621801362,-70.561192653,685.769
-33.617057033,-70.543113953,692.104
-33.614331668,-70.525773185,738.969
-33.608032416,-70.520914834,753.623
-33.591464879,-70.513860989,814.352
-33.578629407,-70.505756238,903.551
-33.585599391,-70.504988497,845.56
-33.590160212,-70.502972133,837.405
-33.598505434,-70.505532565,788.917
-33.590541642,-70.50122584,873.743
-33.581374637,-70.496992326,1004.275
-33.583724638,-70.496983951,987.937
-33.590176622,-70.497239372,1040.68
-33.592461223,-70.497321385,1018.159
-33.597541058,-70.497349858,794.638
-33.595593219,-70.496890053,895.973
-33.583382992,-70.495168708,971.892
-33.520533723,-70.641417312,573.0
-33.520547105,-70.640956013,573.0
-33.518542008,-70.63070883,578.0
-33.517169358,-70.62510799,576.926
-33.513933485,-70.617577979,578.88
